Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2013,2013,t,63500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2014,2014,ha,3910.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2014,2014,kg/ha,14399.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2014,2014,t,56300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,ha,3950.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,kg/ha,14354.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,2015,t,56700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,ha,3930.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,kg/ha,15216.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,2016,t,59800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,ha,3970.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,kg/ha,15491.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,2017,t,61500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,ha,4000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,kg/ha,15325.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,2018,t,61300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,ha,3910.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,kg/ha,13478.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,t,52700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,3920.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,kg/ha,14030.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,t,55000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,2021,ha,3726.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,2021,kg/ha,14787.3,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,2021,t,55101.01,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,2022,ha,3736.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,2022,kg/ha,14876.2,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,2022,t,55582.32,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2023,ha,3740.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2023,kg/ha,14761.6,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2023,t,55215.04,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2000,2000,ha,13300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2000,2000,kg/ha,35857.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2000,2000,t,476900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2001,2001,ha,12800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2001,2001,kg/ha,35000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2001,2001,t,448000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2002,2002,ha,12400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2002,2002,kg/ha,34871.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2002,2002,t,432400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2003,2003,ha,12000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2003,2003,kg/ha,32983.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2003,2003,t,395800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2004,2004,ha,11700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2004,2004,kg/ha,33350.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2004,2004,t,390200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2005,2005,ha,11400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2005,2005,kg/ha,34710.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2005,2005,t,395700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2006,2006,ha,11100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2006,2006,kg/ha,33504.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2006,2006,t,371900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2007,2007,ha,10800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2007,2007,kg/ha,34425.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2007,2007,t,371800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2008,2008,ha,10600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2008,2008,kg/ha,34518.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2008,2008,t,365900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2009,2009,ha,10400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2009,2009,kg/ha,33567.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2009,2009,t,349100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2010,2010,ha,10300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2010,2010,kg/ha,32048.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2010,2010,t,330100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2011,2011,ha,10000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2011,2011,kg/ha,32240.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2011,2011,t,322400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2012,2012,ha,9860.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2012,2012,kg/ha,33204.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2012,2012,t,327400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2013,2013,ha,9700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2013,2013,kg/ha,33113.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2013,2013,t,321200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2014,2014,ha,9570.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2014,2014,kg/ha,33720.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2014,2014,t,322700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2015,2015,ha,9410.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2015,2015,kg/ha,32826.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2015,2015,t,308900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2016,2016,ha,9280.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2016,2016,kg/ha,32974.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2016,2016,t,306000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2017,2017,ha,9160.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2017,2017,kg/ha,33602.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2017,2017,t,307800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2018,2018,ha,8970.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01233,Eggplants (aubergines),2018,2018,kg/ha,33489.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01233,Eggplants (aubergines),2018,2018,t,300400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01233,Eggplants (aubergines),2019,2019,ha,8650.0,A,Official figure,No additional notes
